unique_id,reads,np_repeat
S-21-224_CAG1Hu3.fsa,78,93
S-21-224_CAG1Hu3.fsa,82,94
S-21-224_CAG1Hu3.fsa,79,95
S-21-224_CAG1Hu3.fsa,92,96
S-21-224_CAG1Hu3.fsa,105,97
S-21-224_CAG1Hu3.fsa,108,98
S-21-224_CAG1Hu3.fsa,122,99
S-21-224_CAG1Hu3.fsa,123,100
S-21-224_CAG1Hu3.fsa,143,101
S-21-224_CAG1Hu3.fsa,136,102
S-21-224_CAG1Hu3.fsa,181,103
S-21-224_CAG1Hu3.fsa,158,104
S-21-224_CAG1Hu3.fsa,200,105
S-21-224_CAG1Hu3.fsa,238,106
S-21-224_CAG1Hu3.fsa,326,107
S-21-224_CAG1Hu3.fsa,519,108
S-21-224_CAG1Hu3.fsa,849,109
S-21-224_CAG1Hu3.fsa,1374,110
S-21-224_CAG1Hu3.fsa,2127,111
S-21-224_CAG1Hu3.fsa,2672,112
S-21-224_CAG1Hu3.fsa,2540,113
S-21-224_CAG1Hu3.fsa,1483,114
S-21-224_CAG1Hu3.fsa,326,115
S-21-224_CAG1Hu3.fsa,102,116
S-21-225_CAG1Hu3.fsa,186,1
S-21-225_CAG1Hu3.fsa,101,2
S-21-225_CAG1Hu3.fsa,126,2
S-21-225_CAG1Hu3.fsa,148,3
S-21-225_CAG1Hu3.fsa,87,3
S-21-225_CAG1Hu3.fsa,111,4
S-21-225_CAG1Hu3.fsa,159,5
S-21-225_CAG1Hu3.fsa,289,6
S-21-225_CAG1Hu3.fsa,249,7
S-21-225_CAG1Hu3.fsa,312,8
S-21-225_CAG1Hu3.fsa,448,9
S-21-225_CAG1Hu3.fsa,678,10
S-21-225_CAG1Hu3.fsa,1132,11
S-21-225_CAG1Hu3.fsa,13405,12
S-21-225_CAG1Hu3.fsa,29467,13
S-21-225_CAG1Hu3.fsa,29467,14
S-21-225_CAG1Hu3.fsa,3365,15
S-21-225_CAG1Hu3.fsa,798,16
S-21-225_CAG1Hu3.fsa,907,17
S-21-225_CAG1Hu3.fsa,77,19
S-21-225_CAG1Hu3.fsa,72,20
S-21-225_CAG1Hu3.fsa,99,21
S-21-225_CAG1Hu3.fsa,234,22
S-21-225_CAG1Hu3.fsa,85,23
S-21-225_CAG1Hu3.fsa,88,24
S-21-225_CAG1Hu3.fsa,141,25
S-21-225_CAG1Hu3.fsa,104,26
S-21-225_CAG1Hu3.fsa,121,27
S-21-225_CAG1Hu3.fsa,169,28
S-21-225_CAG1Hu3.fsa,162,29
S-21-225_CAG1Hu3.fsa,160,30
S-21-225_CAG1Hu3.fsa,172,31
S-21-225_CAG1Hu3.fsa,176,32
S-21-225_CAG1Hu3.fsa,160,33
S-21-225_CAG1Hu3.fsa,164,34
S-21-225_CAG1Hu3.fsa,150,35
S-21-225_CAG1Hu3.fsa,175,36
S-21-225_CAG1Hu3.fsa,148,37
S-21-225_CAG1Hu3.fsa,141,38
S-21-225_CAG1Hu3.fsa,183,39
S-21-225_CAG1Hu3.fsa,250,40
S-21-225_CAG1Hu3.fsa,165,41
S-21-225_CAG1Hu3.fsa,144,41
S-21-225_CAG1Hu3.fsa,242,42
S-21-225_CAG1Hu3.fsa,152,43
S-21-225_CAG1Hu3.fsa,158,44
S-21-225_CAG1Hu3.fsa,149,45
S-21-225_CAG1Hu3.fsa,148,46
S-21-225_CAG1Hu3.fsa,142,47
S-21-225_CAG1Hu3.fsa,216,48
S-21-225_CAG1Hu3.fsa,274,49
S-21-225_CAG1Hu3.fsa,137,50
S-21-225_CAG1Hu3.fsa,131,51
S-21-225_CAG1Hu3.fsa,154,52
S-21-225_CAG1Hu3.fsa,146,53
S-21-225_CAG1Hu3.fsa,138,54
S-21-225_CAG1Hu3.fsa,137,55
S-21-225_CAG1Hu3.fsa,144,56
S-21-225_CAG1Hu3.fsa,144,57
S-21-225_CAG1Hu3.fsa,132,58
S-21-225_CAG1Hu3.fsa,133,59
S-21-225_CAG1Hu3.fsa,133,60
S-21-225_CAG1Hu3.fsa,139,61
S-21-225_CAG1Hu3.fsa,135,62
S-21-225_CAG1Hu3.fsa,136,63
S-21-225_CAG1Hu3.fsa,149,64
S-21-225_CAG1Hu3.fsa,122,65
S-21-225_CAG1Hu3.fsa,110,66
S-21-225_CAG1Hu3.fsa,129,67
S-21-225_CAG1Hu3.fsa,124,68
S-21-225_CAG1Hu3.fsa,112,69
S-21-225_CAG1Hu3.fsa,128,70
S-21-225_CAG1Hu3.fsa,107,71
S-21-225_CAG1Hu3.fsa,109,72
S-21-225_CAG1Hu3.fsa,110,73
S-21-225_CAG1Hu3.fsa,108,74
S-21-225_CAG1Hu3.fsa,109,75
S-21-225_CAG1Hu3.fsa,104,76
S-21-225_CAG1Hu3.fsa,96,77
S-21-225_CAG1Hu3.fsa,106,78
S-21-225_CAG1Hu3.fsa,104,79
S-21-225_CAG1Hu3.fsa,106,80
S-21-225_CAG1Hu3.fsa,95,81
S-21-225_CAG1Hu3.fsa,100,82
S-21-225_CAG1Hu3.fsa,99,83
S-21-225_CAG1Hu3.fsa,99,84
S-21-225_CAG1Hu3.fsa,96,85
S-21-225_CAG1Hu3.fsa,89,86
S-21-225_CAG1Hu3.fsa,87,87
S-21-225_CAG1Hu3.fsa,88,88
S-21-225_CAG1Hu3.fsa,81,89
S-21-225_CAG1Hu3.fsa,95,90
S-21-225_CAG1Hu3.fsa,80,91
S-21-225_CAG1Hu3.fsa,83,92
S-21-225_CAG1Hu3.fsa,83,93
S-21-225_CAG1Hu3.fsa,80,94
S-21-225_CAG1Hu3.fsa,95,95
S-21-225_CAG1Hu3.fsa,84,96
S-21-225_CAG1Hu3.fsa,101,97
S-21-225_CAG1Hu3.fsa,96,98
S-21-225_CAG1Hu3.fsa,101,99
S-21-225_CAG1Hu3.fsa,104,100
S-21-225_CAG1Hu3.fsa,120,101
S-21-225_CAG1Hu3.fsa,139,102
S-21-225_CAG1Hu3.fsa,137,103
S-21-225_CAG1Hu3.fsa,157,104
S-21-225_CAG1Hu3.fsa,180,105
S-21-225_CAG1Hu3.fsa,213,106
S-21-225_CAG1Hu3.fsa,252,107
S-21-225_CAG1Hu3.fsa,303,108
S-21-225_CAG1Hu3.fsa,417,109
S-21-225_CAG1Hu3.fsa,651,110
S-21-225_CAG1Hu3.fsa,1033,111
S-21-225_CAG1Hu3.fsa,1609,112
S-21-225_CAG1Hu3.fsa,2279,113
S-21-225_CAG1Hu3.fsa,2781,114
S-21-225_CAG1Hu3.fsa,2646,115
S-21-225_CAG1Hu3.fsa,1567,116
S-21-225_CAG1Hu3.fsa,413,117
S-21-225_CAG1Hu3.fsa,120,118
S-21-299_CAG1Hu3.fsa,166,0
S-21-299_CAG1Hu3.fsa,107,1
S-21-299_CAG1Hu3.fsa,124,2
S-21-299_CAG1Hu3.fsa,135,3
S-21-299_CAG1Hu3.fsa,83,4
S-21-299_CAG1Hu3.fsa,81,4
S-21-299_CAG1Hu3.fsa,123,5
S-21-299_CAG1Hu3.fsa,224,6
S-21-299_CAG1Hu3.fsa,217,7
S-21-299_CAG1Hu3.fsa,328,8
S-21-299_CAG1Hu3.fsa,384,9
S-21-299_CAG1Hu3.fsa,585,10
S-21-299_CAG1Hu3.fsa,1100,11
S-21-299_CAG1Hu3.fsa,12057,12
S-21-299_CAG1Hu3.fsa,30390,13
S-21-299_CAG1Hu3.fsa,30390,14
S-21-299_CAG1Hu3.fsa,4729,15
S-21-299_CAG1Hu3.fsa,1540,16
S-21-299_CAG1Hu3.fsa,84,17
S-21-299_CAG1Hu3.fsa,76,19
S-21-299_CAG1Hu3.fsa,100,21
S-21-299_CAG1Hu3.fsa,216,22
S-21-299_CAG1Hu3.fsa,89,23
S-21-299_CAG1Hu3.fsa,98,24
S-21-299_CAG1Hu3.fsa,132,25
S-21-299_CAG1Hu3.fsa,121,26
S-21-299_CAG1Hu3.fsa,137,27
S-21-299_CAG1Hu3.fsa,137,28
S-21-299_CAG1Hu3.fsa,160,29
S-21-299_CAG1Hu3.fsa,175,30
S-21-299_CAG1Hu3.fsa,171,31
S-21-299_CAG1Hu3.fsa,174,32
S-21-299_CAG1Hu3.fsa,166,33
S-21-299_CAG1Hu3.fsa,172,34
S-21-299_CAG1Hu3.fsa,165,35
S-21-299_CAG1Hu3.fsa,173,36
S-21-299_CAG1Hu3.fsa,149,37
S-21-299_CAG1Hu3.fsa,221,38
S-21-299_CAG1Hu3.fsa,302,39
S-21-299_CAG1Hu3.fsa,304,40
S-21-299_CAG1Hu3.fsa,236,41
S-21-299_CAG1Hu3.fsa,166,42
S-21-299_CAG1Hu3.fsa,150,43
S-21-299_CAG1Hu3.fsa,157,44
S-21-299_CAG1Hu3.fsa,166,45
S-21-299_CAG1Hu3.fsa,158,46
S-21-299_CAG1Hu3.fsa,155,47
S-21-299_CAG1Hu3.fsa,226,48
S-21-299_CAG1Hu3.fsa,267,49
S-21-299_CAG1Hu3.fsa,140,50
S-21-299_CAG1Hu3.fsa,140,51
S-21-299_CAG1Hu3.fsa,154,52
S-21-299_CAG1Hu3.fsa,147,53
S-21-299_CAG1Hu3.fsa,147,54
S-21-299_CAG1Hu3.fsa,153,55
S-21-299_CAG1Hu3.fsa,145,56
S-21-299_CAG1Hu3.fsa,144,57
S-21-299_CAG1Hu3.fsa,158,58
S-21-299_CAG1Hu3.fsa,140,59
S-21-299_CAG1Hu3.fsa,139,60
S-21-299_CAG1Hu3.fsa,131,61
S-21-299_CAG1Hu3.fsa,129,62
S-21-299_CAG1Hu3.fsa,144,63
S-21-299_CAG1Hu3.fsa,148,64
S-21-299_CAG1Hu3.fsa,113,65
S-21-299_CAG1Hu3.fsa,144,66
S-21-299_CAG1Hu3.fsa,124,67
S-21-299_CAG1Hu3.fsa,116,68
S-21-299_CAG1Hu3.fsa,123,69
S-21-299_CAG1Hu3.fsa,127,70
S-21-299_CAG1Hu3.fsa,120,71
S-21-299_CAG1Hu3.fsa,110,72
S-21-299_CAG1Hu3.fsa,114,73
S-21-299_CAG1Hu3.fsa,117,74
S-21-299_CAG1Hu3.fsa,100,75
S-21-299_CAG1Hu3.fsa,98,76
S-21-299_CAG1Hu3.fsa,103,77
S-21-299_CAG1Hu3.fsa,103,78
S-21-299_CAG1Hu3.fsa,100,79
S-21-299_CAG1Hu3.fsa,97,80
S-21-299_CAG1Hu3.fsa,90,81
S-21-299_CAG1Hu3.fsa,103,82
S-21-299_CAG1Hu3.fsa,94,83
S-21-299_CAG1Hu3.fsa,99,84
S-21-299_CAG1Hu3.fsa,98,85
S-21-299_CAG1Hu3.fsa,102,86
S-21-299_CAG1Hu3.fsa,91,87
S-21-299_CAG1Hu3.fsa,86,88
S-21-299_CAG1Hu3.fsa,86,89
S-21-299_CAG1Hu3.fsa,82,90
S-21-299_CAG1Hu3.fsa,77,91
S-21-299_CAG1Hu3.fsa,93,92
S-21-299_CAG1Hu3.fsa,86,93
S-21-299_CAG1Hu3.fsa,101,94
S-21-299_CAG1Hu3.fsa,82,95
S-21-299_CAG1Hu3.fsa,93,96
S-21-299_CAG1Hu3.fsa,90,97
S-21-299_CAG1Hu3.fsa,99,98
S-21-299_CAG1Hu3.fsa,114,99
S-21-299_CAG1Hu3.fsa,111,100
S-21-299_CAG1Hu3.fsa,134,101
S-21-299_CAG1Hu3.fsa,148,102
S-21-299_CAG1Hu3.fsa,151,103
S-21-299_CAG1Hu3.fsa,172,104
S-21-299_CAG1Hu3.fsa,181,105
S-21-299_CAG1Hu3.fsa,209,106
S-21-299_CAG1Hu3.fsa,290,107
S-21-299_CAG1Hu3.fsa,387,108
S-21-299_CAG1Hu3.fsa,532,109
S-21-299_CAG1Hu3.fsa,709,110
S-21-299_CAG1Hu3.fsa,1025,111
S-21-299_CAG1Hu3.fsa,1246,112
S-21-299_CAG1Hu3.fsa,1248,113
S-21-299_CAG1Hu3.fsa,972,114
S-21-299_CAG1Hu3.fsa,571,115
S-21-299_CAG1Hu3.fsa,402,116
S-21-299_CAG1Hu3.fsa,337,117
S-21-299_CAG1Hu3.fsa,317,118
S-21-299_CAG1Hu3.fsa,276,119
S-21-299_CAG1Hu3.fsa,255,120
S-21-299_CAG1Hu3.fsa,205,121
S-21-299_CAG1Hu3.fsa,179,122
S-21-299_CAG1Hu3.fsa,155,123
S-21-299_CAG1Hu3.fsa,162,124
S-21-299_CAG1Hu3.fsa,151,125
S-21-299_CAG1Hu3.fsa,133,126
S-21-299_CAG1Hu3.fsa,125,127
S-21-299_CAG1Hu3.fsa,131,128
S-21-299_CAG1Hu3.fsa,109,129
S-21-299_CAG1Hu3.fsa,109,130
S-21-299_CAG1Hu3.fsa,102,131
S-21-299_CAG1Hu3.fsa,109,132
S-21-299_CAG1Hu3.fsa,97,133
S-21-299_CAG1Hu3.fsa,95,134
S-21-299_CAG1Hu3.fsa,76,135
S-21-300_CAG1Hu3.fsa,197,4
S-21-300_CAG1Hu3.fsa,118,5
S-21-300_CAG1Hu3.fsa,148,5
S-21-300_CAG1Hu3.fsa,119,6
S-21-300_CAG1Hu3.fsa,75,6
S-21-300_CAG1Hu3.fsa,118,7
S-21-300_CAG1Hu3.fsa,98,7
S-21-300_CAG1Hu3.fsa,121,8
S-21-300_CAG1Hu3.fsa,146,8
S-21-300_CAG1Hu3.fsa,258,9
S-21-300_CAG1Hu3.fsa,245,10
S-21-300_CAG1Hu3.fsa,321,11
S-21-300_CAG1Hu3.fsa,611,12
S-21-300_CAG1Hu3.fsa,1316,13
S-21-300_CAG1Hu3.fsa,1824,14
S-21-300_CAG1Hu3.fsa,13706,15
S-21-300_CAG1Hu3.fsa,29209,16
S-21-300_CAG1Hu3.fsa,29209,17
S-21-300_CAG1Hu3.fsa,3697,18
S-21-300_CAG1Hu3.fsa,90,19
S-21-300_CAG1Hu3.fsa,134,20
S-21-300_CAG1Hu3.fsa,79,21
S-21-300_CAG1Hu3.fsa,99,22
S-21-300_CAG1Hu3.fsa,88,23
S-21-300_CAG1Hu3.fsa,136,24
S-21-300_CAG1Hu3.fsa,205,25
S-21-300_CAG1Hu3.fsa,86,26
S-21-300_CAG1Hu3.fsa,90,27
S-21-300_CAG1Hu3.fsa,153,28
S-21-300_CAG1Hu3.fsa,111,29
S-21-300_CAG1Hu3.fsa,127,30
S-21-300_CAG1Hu3.fsa,132,31
S-21-300_CAG1Hu3.fsa,183,32
S-21-300_CAG1Hu3.fsa,211,33
S-21-300_CAG1Hu3.fsa,226,34
S-21-300_CAG1Hu3.fsa,205,35
S-21-300_CAG1Hu3.fsa,207,36
S-21-300_CAG1Hu3.fsa,214,37
S-21-300_CAG1Hu3.fsa,242,38
S-21-300_CAG1Hu3.fsa,368,39
S-21-300_CAG1Hu3.fsa,659,40
S-21-300_CAG1Hu3.fsa,1113,41
S-21-300_CAG1Hu3.fsa,2674,42
S-21-300_CAG1Hu3.fsa,4289,43
S-21-300_CAG1Hu3.fsa,252,44
S-21-300_CAG1Hu3.fsa,172,45
S-21-300_CAG1Hu3.fsa,148,46
S-21-300_CAG1Hu3.fsa,143,47
S-21-300_CAG1Hu3.fsa,163,48
S-21-300_CAG1Hu3.fsa,153,49
S-21-300_CAG1Hu3.fsa,132,50
S-21-300_CAG1Hu3.fsa,237,51
S-21-300_CAG1Hu3.fsa,199,51
S-21-300_CAG1Hu3.fsa,203,52
S-21-300_CAG1Hu3.fsa,131,53
S-21-300_CAG1Hu3.fsa,143,54
S-21-300_CAG1Hu3.fsa,134,55
S-21-300_CAG1Hu3.fsa,137,56
S-21-300_CAG1Hu3.fsa,130,57
S-21-300_CAG1Hu3.fsa,131,58
S-21-300_CAG1Hu3.fsa,127,59
S-21-300_CAG1Hu3.fsa,129,60
S-21-300_CAG1Hu3.fsa,135,61
S-21-300_CAG1Hu3.fsa,138,62
S-21-300_CAG1Hu3.fsa,133,63
S-21-300_CAG1Hu3.fsa,119,64
S-21-300_CAG1Hu3.fsa,113,65
S-21-300_CAG1Hu3.fsa,124,66
S-21-300_CAG1Hu3.fsa,124,67
S-21-300_CAG1Hu3.fsa,131,68
S-21-300_CAG1Hu3.fsa,105,69
S-21-300_CAG1Hu3.fsa,126,70
S-21-300_CAG1Hu3.fsa,125,71
S-21-300_CAG1Hu3.fsa,113,72
S-21-300_CAG1Hu3.fsa,131,73
S-21-300_CAG1Hu3.fsa,105,74
S-21-300_CAG1Hu3.fsa,114,75
S-21-300_CAG1Hu3.fsa,106,76
S-21-300_CAG1Hu3.fsa,112,77
S-21-300_CAG1Hu3.fsa,114,78
S-21-300_CAG1Hu3.fsa,124,79
S-21-300_CAG1Hu3.fsa,101,80
S-21-300_CAG1Hu3.fsa,92,81
S-21-300_CAG1Hu3.fsa,95,82
S-21-300_CAG1Hu3.fsa,90,83
S-21-300_CAG1Hu3.fsa,98,84
S-21-300_CAG1Hu3.fsa,93,85
S-21-300_CAG1Hu3.fsa,101,86
S-21-300_CAG1Hu3.fsa,103,87
S-21-300_CAG1Hu3.fsa,96,88
S-21-300_CAG1Hu3.fsa,103,89
S-21-300_CAG1Hu3.fsa,107,90
S-21-300_CAG1Hu3.fsa,88,91
S-21-300_CAG1Hu3.fsa,77,92
S-21-300_CAG1Hu3.fsa,99,93
S-21-300_CAG1Hu3.fsa,86,94
S-21-300_CAG1Hu3.fsa,81,95
S-21-300_CAG1Hu3.fsa,79,96
S-21-300_CAG1Hu3.fsa,87,97
S-21-300_CAG1Hu3.fsa,87,98
S-21-300_CAG1Hu3.fsa,84,99
S-21-300_CAG1Hu3.fsa,93,100
S-21-300_CAG1Hu3.fsa,96,101
S-21-300_CAG1Hu3.fsa,106,102
S-21-300_CAG1Hu3.fsa,111,103
S-21-300_CAG1Hu3.fsa,111,104
S-21-300_CAG1Hu3.fsa,138,105
S-21-300_CAG1Hu3.fsa,145,106
S-21-300_CAG1Hu3.fsa,151,107
S-21-300_CAG1Hu3.fsa,172,108
S-21-300_CAG1Hu3.fsa,187,109
S-21-300_CAG1Hu3.fsa,214,110
S-21-300_CAG1Hu3.fsa,234,111
S-21-300_CAG1Hu3.fsa,315,112
S-21-300_CAG1Hu3.fsa,402,113
S-21-300_CAG1Hu3.fsa,540,114
S-21-300_CAG1Hu3.fsa,717,115
S-21-300_CAG1Hu3.fsa,930,116
S-21-300_CAG1Hu3.fsa,1033,117
S-21-300_CAG1Hu3.fsa,1002,118
S-21-300_CAG1Hu3.fsa,777,119
S-21-300_CAG1Hu3.fsa,519,120
S-21-300_CAG1Hu3.fsa,319,121
S-21-300_CAG1Hu3.fsa,271,122
S-21-300_CAG1Hu3.fsa,225,123
S-21-300_CAG1Hu3.fsa,187,124
S-21-300_CAG1Hu3.fsa,175,125
S-21-300_CAG1Hu3.fsa,156,126
S-21-300_CAG1Hu3.fsa,145,127
S-21-300_CAG1Hu3.fsa,142,128
S-21-300_CAG1Hu3.fsa,120,129
S-21-300_CAG1Hu3.fsa,120,130
S-21-300_CAG1Hu3.fsa,111,131
S-21-300_CAG1Hu3.fsa,114,132
S-21-300_CAG1Hu3.fsa,98,133
S-21-300_CAG1Hu3.fsa,100,134
S-21-300_CAG1Hu3.fsa,90,135
S-21-300_CAG1Hu3.fsa,74,136
S-21-300_CAG1Hu3.fsa,75,138
S-21-301_CAG1Hu3.fsa,155,6
S-21-301_CAG1Hu3.fsa,127,7
S-21-301_CAG1Hu3.fsa,44,8
S-21-301_CAG1Hu3.fsa,40,9
S-21-301_CAG1Hu3.fsa,75,10
S-21-301_CAG1Hu3.fsa,55,11
S-21-301_CAG1Hu3.fsa,86,12
S-21-301_CAG1Hu3.fsa,155,13
S-21-301_CAG1Hu3.fsa,189,13
S-21-301_CAG1Hu3.fsa,1560,14
S-21-301_CAG1Hu3.fsa,11535,15
S-21-301_CAG1Hu3.fsa,30723,16
S-21-301_CAG1Hu3.fsa,24797,17
S-21-301_CAG1Hu3.fsa,30723,18
S-21-301_CAG1Hu3.fsa,1698,19
S-21-301_CAG1Hu3.fsa,183,20
S-21-301_CAG1Hu3.fsa,198,21
S-21-301_CAG1Hu3.fsa,105,22
S-21-301_CAG1Hu3.fsa,131,23
S-21-301_CAG1Hu3.fsa,130,24
S-21-301_CAG1Hu3.fsa,150,25
S-21-301_CAG1Hu3.fsa,241,26
S-21-301_CAG1Hu3.fsa,156,27
S-21-301_CAG1Hu3.fsa,173,28
S-21-301_CAG1Hu3.fsa,121,29
S-21-301_CAG1Hu3.fsa,67,30
S-21-301_CAG1Hu3.fsa,58,30
S-21-301_CAG1Hu3.fsa,75,31
S-21-301_CAG1Hu3.fsa,70,31
S-21-301_CAG1Hu3.fsa,86,32
S-21-301_CAG1Hu3.fsa,79,32
S-21-301_CAG1Hu3.fsa,106,33
S-21-301_CAG1Hu3.fsa,90,33
S-21-301_CAG1Hu3.fsa,147,34
S-21-301_CAG1Hu3.fsa,49,34
S-21-301_CAG1Hu3.fsa,210,34
S-21-301_CAG1Hu3.fsa,276,35
S-21-301_CAG1Hu3.fsa,282,36
S-21-301_CAG1Hu3.fsa,345,37
S-21-301_CAG1Hu3.fsa,669,38
S-21-301_CAG1Hu3.fsa,1696,39
S-21-301_CAG1Hu3.fsa,4466,40
S-21-301_CAG1Hu3.fsa,10775,41
S-21-301_CAG1Hu3.fsa,22885,42
S-21-301_CAG1Hu3.fsa,26236,43
S-21-301_CAG1Hu3.fsa,1471,44
S-21-301_CAG1Hu3.fsa,338,45
S-21-301_CAG1Hu3.fsa,152,46
S-21-301_CAG1Hu3.fsa,113,47
S-21-301_CAG1Hu3.fsa,89,48
S-21-301_CAG1Hu3.fsa,109,49
S-21-301_CAG1Hu3.fsa,153,50
S-21-301_CAG1Hu3.fsa,181,52
S-21-301_CAG1Hu3.fsa,45,56
S-21-301_CAG1Hu3.fsa,38,128
S-21-301_CAG1Hu3.fsa,42,130
S-21-301_CAG1Hu3.fsa,39,133
S-21-302_CAG1Hu3.fsa,193,7
S-21-302_CAG1Hu3.fsa,156,8
S-21-302_CAG1Hu3.fsa,80,8
S-21-302_CAG1Hu3.fsa,86,9
S-21-302_CAG1Hu3.fsa,72,10
S-21-302_CAG1Hu3.fsa,98,11
S-21-302_CAG1Hu3.fsa,220,12
S-21-302_CAG1Hu3.fsa,178,13
S-21-302_CAG1Hu3.fsa,273,14
S-21-302_CAG1Hu3.fsa,440,15
S-21-302_CAG1Hu3.fsa,3449,16
S-21-302_CAG1Hu3.fsa,24971,17
S-21-302_CAG1Hu3.fsa,29344,18
S-21-302_CAG1Hu3.fsa,29344,19
S-21-302_CAG1Hu3.fsa,29344,20
S-21-302_CAG1Hu3.fsa,2789,21
S-21-302_CAG1Hu3.fsa,581,22
S-21-302_CAG1Hu3.fsa,706,23
S-21-302_CAG1Hu3.fsa,228,24
S-21-302_CAG1Hu3.fsa,253,25
S-21-302_CAG1Hu3.fsa,247,26
S-21-302_CAG1Hu3.fsa,262,27
S-21-302_CAG1Hu3.fsa,402,28
S-21-302_CAG1Hu3.fsa,222,29
S-21-302_CAG1Hu3.fsa,152,30
S-21-302_CAG1Hu3.fsa,184,31
S-21-302_CAG1Hu3.fsa,86,31
S-21-302_CAG1Hu3.fsa,149,32
S-21-302_CAG1Hu3.fsa,67,32
S-21-302_CAG1Hu3.fsa,175,33
S-21-302_CAG1Hu3.fsa,104,33
S-21-302_CAG1Hu3.fsa,210,33
S-21-302_CAG1Hu3.fsa,101,33
S-21-302_CAG1Hu3.fsa,280,33
S-21-302_CAG1Hu3.fsa,86,33
S-21-302_CAG1Hu3.fsa,319,33
S-21-302_CAG1Hu3.fsa,369,34
S-21-302_CAG1Hu3.fsa,427,35
S-21-302_CAG1Hu3.fsa,525,36
S-21-302_CAG1Hu3.fsa,703,37
S-21-302_CAG1Hu3.fsa,1072,38
S-21-302_CAG1Hu3.fsa,2001,39
S-21-302_CAG1Hu3.fsa,4719,40
S-21-302_CAG1Hu3.fsa,11076,41
S-21-302_CAG1Hu3.fsa,24703,42
S-21-302_CAG1Hu3.fsa,31742,43
S-21-302_CAG1Hu3.fsa,2295,44
S-21-302_CAG1Hu3.fsa,399,45
S-21-302_CAG1Hu3.fsa,245,46
S-21-302_CAG1Hu3.fsa,141,47
S-21-302_CAG1Hu3.fsa,117,48
S-21-302_CAG1Hu3.fsa,201,51
S-21-303_CAG1Hu3.fsa,223,4
S-21-303_CAG1Hu3.fsa,231,4
S-21-303_CAG1Hu3.fsa,143,5
S-21-303_CAG1Hu3.fsa,166,5
S-21-303_CAG1Hu3.fsa,119,6
S-21-303_CAG1Hu3.fsa,87,6
S-21-303_CAG1Hu3.fsa,83,7
S-21-303_CAG1Hu3.fsa,96,7
S-21-303_CAG1Hu3.fsa,104,7
S-21-303_CAG1Hu3.fsa,221,8
S-21-303_CAG1Hu3.fsa,187,9
S-21-303_CAG1Hu3.fsa,329,10
S-21-303_CAG1Hu3.fsa,428,11
S-21-303_CAG1Hu3.fsa,349,12
S-21-303_CAG1Hu3.fsa,1093,13
S-21-303_CAG1Hu3.fsa,12708,14
S-21-303_CAG1Hu3.fsa,30192,15
S-21-303_CAG1Hu3.fsa,30192,16
S-21-303_CAG1Hu3.fsa,4097,17
S-21-303_CAG1Hu3.fsa,975,18
S-21-303_CAG1Hu3.fsa,975,19
S-21-303_CAG1Hu3.fsa,310,20
S-21-303_CAG1Hu3.fsa,349,21
S-21-303_CAG1Hu3.fsa,340,22
S-21-303_CAG1Hu3.fsa,301,23
S-21-303_CAG1Hu3.fsa,413,24
S-21-303_CAG1Hu3.fsa,233,25
S-21-303_CAG1Hu3.fsa,208,26
S-21-303_CAG1Hu3.fsa,226,27
S-21-303_CAG1Hu3.fsa,86,27
S-21-303_CAG1Hu3.fsa,208,28
S-21-303_CAG1Hu3.fsa,97,29
S-21-303_CAG1Hu3.fsa,231,30
S-21-303_CAG1Hu3.fsa,130,30
S-21-303_CAG1Hu3.fsa,308,31
S-21-303_CAG1Hu3.fsa,126,31
S-21-303_CAG1Hu3.fsa,400,32
S-21-303_CAG1Hu3.fsa,450,33
S-21-303_CAG1Hu3.fsa,553,34
S-21-303_CAG1Hu3.fsa,660,35
S-21-303_CAG1Hu3.fsa,844,36
S-21-303_CAG1Hu3.fsa,1268,37
S-21-303_CAG1Hu3.fsa,2267,38
S-21-303_CAG1Hu3.fsa,5401,39
S-21-303_CAG1Hu3.fsa,13131,40
S-21-303_CAG1Hu3.fsa,29007,41
S-21-303_CAG1Hu3.fsa,31915,42
S-21-303_CAG1Hu3.fsa,27120,43
S-21-303_CAG1Hu3.fsa,2046,44
S-21-303_CAG1Hu3.fsa,420,45
S-21-303_CAG1Hu3.fsa,274,46
S-21-303_CAG1Hu3.fsa,236,47
S-21-303_CAG1Hu3.fsa,256,48
S-21-303_CAG1Hu3.fsa,101,49
S-21-303_CAG1Hu3.fsa,203,51
S-21-304_CAG1Hu3.fsa,199,6
S-21-304_CAG1Hu3.fsa,194,6
S-21-304_CAG1Hu3.fsa,123,7
S-21-304_CAG1Hu3.fsa,143,7
S-21-304_CAG1Hu3.fsa,100,8
S-21-304_CAG1Hu3.fsa,64,8
S-21-304_CAG1Hu3.fsa,67,9
S-21-304_CAG1Hu3.fsa,74,9
S-21-304_CAG1Hu3.fsa,81,9
S-21-304_CAG1Hu3.fsa,132,10
S-21-304_CAG1Hu3.fsa,120,11
S-21-304_CAG1Hu3.fsa,209,12
S-21-304_CAG1Hu3.fsa,248,13
S-21-304_CAG1Hu3.fsa,217,14
S-21-304_CAG1Hu3.fsa,741,15
S-21-304_CAG1Hu3.fsa,7633,16
S-21-304_CAG1Hu3.fsa,30957,17
S-21-304_CAG1Hu3.fsa,30957,18
S-21-304_CAG1Hu3.fsa,2913,19
S-21-304_CAG1Hu3.fsa,903,20
S-21-304_CAG1Hu3.fsa,876,21
S-21-304_CAG1Hu3.fsa,208,22
